date,retweets,favorites,finBERT,finBERT_min,finBERT_max,buzz,sent12,sent26,adjclose,volume,EMA12,EMA26
2018-08-24,1229,2058,-0.07201027120967743,-0.8463825,0.9049326999999999,-0.4152844113756337,-0.06442162924339717,-0.02969876053083018,277.6319885253906,57487400,275.3164142249763,273.5542052777759
2018-08-27,2025,3413,0.09495931409523808,-0.9074110999999999,0.9008352,-0.22457485118675471,-0.01818270752405088,-0.027355490288495383,279.8240051269531,57072400,276.00988974835735,274.0186348962335
2018-08-28,1824,4045,0.010630126500000005,-0.92151964,0.9100046,-0.18636201044226058,-0.013749963828043051,-0.02697752395229145,279.959228515625,46943500,276.61748032793696,274.45867886804024
2018-08-29,1369,2264,0.002959336970588231,-0.94672173,0.9135443000000001,-0.3846077457199609,-0.011179302166715161,-0.02667964473912847,281.46563720703125,61485500,277.3633506170284,274.9777128190766
2018-08-30,1712,2919,0.034153759115942026,-0.8882705,0.90196353,-0.29612418408885854,-0.004204985046306362,-0.02607433723808299,280.326171875,61229500,277.81916927210096,275.37389497136724
2018-08-31,1124,1950,-0.05921992203333335,-0.8457040000000001,0.92163706,-0.43416917953938605,-0.012668821505848976,-0.02640414405196608,280.3357849121094,66140800,278.20634090902536,275.74144237438514
2018-09-04,2108,3721,-0.11297483169841269,-0.9517102,0.86653626,-0.18990844577817653,-0.02905929303038382,-0.026864178920640636,279.8529968261719,57594400,278.4596725885864,276.04600196340635
2018-09-05,2894,5376,-0.1721217048767123,-0.9279957,0.8416978,0.026512770596092944,-0.051068894852895896,-0.028309527437616472,279.0997619628906,72452400,278.5581478769409,276.27220640781263
2018-09-06,1575,2941,-0.14787218802857136,-0.89315337,0.9144895000000001,-0.30632018567961683,-0.0659617091876152,-0.029499205652451847,278.25970458984375,65909900,278.5122335250798,276.4194284953705
2018-09-07,2998,5819,-0.13986693865217398,-0.9228726999999999,0.8475367,0.07501027381474325,-0.07733174448985501,-0.03059739205045903,277.7189636230469,73524800,278.39019200169014,276.51569035667984
