date,retweets,favorites,vader,finBERT,finBERT_min,finBERT_max,buzz,buzz_n,sent_wn,sent12,sent26,sent50,sent200,adjclose,volume,EMA12,EMA26,EMA50,EMA200
2018-10-08,3199,6012,0.10657397260273975,-0.028778369589041106,-0.823651,0.702159,9211,0.10994266187351513,0.9586030030551724,-0.061763382345174866,-0.05950510581333439,-0.053941054573888765,-0.03725214660287858,279.1894836425781,87742200,281.0692496835902,280.3781146161917,278.56120714097756,274.10749103652233
2018-10-09,2049,3876,0.0740311111111111,0.02892451822222223,-0.9364610000000001,0.916919,5925,-0.1813970009719783,0.9581327773199128,-0.047811397642498386,-0.05295476329218205,-0.050691424268158924,-0.036593672326011906,278.7821044921875,74339000,280.7173811926052,280.2598916440432,278.56986978220147,274.15400460324537
2018-10-10,3323,7180,-0.047899999999999984,-0.10532661706521741,-0.9543590000000001,0.8335549999999999,10503,0.22449252322359958,0.953979182996642,-0.056659892938301315,-0.056834159867962454,-0.05283398084843573,-0.037277582223914446,269.9549865722656,214731000,279.0616281740914,279.49656534243,278.2320312249491,274.11222332930527
2018-10-11,3222,5479,-0.05603768115942028,-0.1763467191304348,-0.904452,0.854859,8701,0.06472561134058706,0.9567404369771336,-0.07507325081401416,-0.065686942035553,-0.05767761764380824,-0.03866135473044699,264.0087890625,274840500,276.74580677230813,278.3493226550278,277.6742570225001,274.0116916450585
2018-10-12,2806,5450,-0.021336111111111094,-0.1542547770138889,-0.932417,0.736116,8256,0.02527151822852237,0.9584372310727582,-0.08725502407553334,-0.07224752240431863,-0.06146495722694866,-0.039811538036749895,267.6754455566406,183186500,275.35036658528236,277.5586650921843,277.28214676893697,273.94864442029814
2018-10-15,1787,2955,0.07703896103896105,-0.04634585897402597,-0.930262,0.898384,4742,-0.28628282603169186,0.9623127014753401,-0.07968200346663636,-0.07140184341641238,-0.062221273221657165,-0.04064885851654814,266.1719055175781,102263700,273.9382956517894,276.7152014199912,276.8464510335896,273.8712639337039
2018-10-16,2141,3438,0.01810112359550562,-0.06212090760674159,-0.946183,0.9289459999999999,5579,-0.21207366662765106,0.9622915217736211,-0.07698029641126794,-0.0707143666897701,-0.06221733731518989,-0.04086251074630131,271.99200439453125,118255800,273.6388662275958,276.3653349736609,276.65608057715593,273.8525648338117
2018-10-17,1489,2586,0.048240277777777785,-0.018374414333333325,-0.946851,0.8501690000000001,4075,-0.34541963525808994,0.9607501800913439,-0.06796400686081645,-0.0668373331818859,-0.06049800700217591,-0.04063874859293845,272.0404968261719,110626000,273.39296324276137,276.0449765923654,276.47507729280363,273.8345343063725
2018-10-18,1625,2434,-0.05996714285714285,-0.14621980100000004,-0.9220700000000001,0.9034610000000001,4059,-0.3468382093924563,0.9707666698248324,-0.08000335980530623,-0.07271751598322769,-0.06385964598248274,-0.0416893063283321,268.1119384765625,134557500,272.5804978941154,275.457344139343,276.1471110647158,273.7775930543346
2018-10-19,1660,3128,0.038305172413793116,-0.09659490017241378,-0.920047,0.808613,4788,-0.28220442539538854,0.9654714288336642,-0.08255590447716893,-0.07448621110835259,-0.06514338144091142,-0.042235630645188635,267.9664306640625,139901600,271.8706413971842,274.90246165969256,275.8263000686118,273.7197705429886
2018-10-22,1796,3056,0.007760273972602729,-0.04949086919178084,-0.87018,0.918005,4852,-0.27653012885792305,0.9624070001273463,-0.06272780412868152,-0.06503425453254763,-0.06083917103732306,-0.041749641565340584,266.7635803222656,82415800,271.0849396933506,274.2995815606239,275.47089929424527,273.65055471989683
2018-10-23,1753,2856,-0.0734267605633803,-0.26650811788732387,-0.941874,0.816026,4609,-0.2980747235236123,0.9772515825302194,-0.09407862163001113,-0.0799582444106792,-0.06890461993340152,-0.04398604431481305,265.4056091308594,146352700,270.2111965298904,273.6407687880488,275.076182032936,273.5685154603044
2018-10-24,3086,4136,0.04247692307692308,-0.15712097195604394,-0.9487770000000001,0.879875,7222,-0.06640383520490435,0.9616727628343068,-0.1037774447570931,-0.08567400200663214,-0.0723640847186032,-0.045111764987860126,257.3641662597656,177806700,268.2347303344866,272.43509452669446,274.38159317908617,273.40727815482643
2018-10-25,1553,2595,0.04798831168831167,-0.0047737009090909055,-0.9491790000000001,0.9250780000000001,4148,-0.3389473907700434,0.9596825916147044,-0.08854609954970814,-0.07968138711051796,-0.06971348143195566,-0.04471039121593208,261.9814147949219,138061500,267.2726817899382,271.66074787989646,273.89531167382484,273.2935879721408
2018-10-26,1179,1825,0.03835964912280701,-0.09672905094736842,-0.9474389999999999,0.908457,3004,-0.4403754413772389,0.968934053882108,-0.08980501514934817,-0.08094417702435873,-0.07077291553059929,-0.04522798982022498,257.3738708496094,201574600,265.7497877991184,270.6024606924678,273.24741203365954,273.135182826643
2018-10-29,1511,2657,0.04146666666666666,-0.06086405985507247,-0.9457120000000001,0.881447,4168,-0.3371741731020854,0.9639503166434327,-0.058346606245951935,-0.06560788783341938,-0.06334984401790648,-0.044008957231572415,255.9479522705078,160749100,264.2418131024091,269.5169415501004,272.56900184686924,272.96416560717904
2018-10-30,1814,3276,0.06906447368421052,-0.14282697855263163,-0.939069,0.791704,5090,-0.2554288386092233,0.9675535341644932,-0.07134358660082574,-0.07132782047928696,-0.06646659439181728,-0.044992221125314306,259.74072265625,157116000,263.54933764915387,268.79277718759295,272.06593207468813,272.8325890604036
2018-10-31,1564,3132,-0.07972077922077923,-0.08790283337662336,-0.945939,0.7313189999999999,4696,-0.2903612266679952,0.9650795232160065,-0.07389116302787152,-0.072555599212423,-0.06730723121475085,-0.04541919239149649,262.5149841308594,128296300,263.39020633864703,268.32775547968674,271.6913850964988,272.7299263247863
2018-11-01,2085,3897,0.01606438356164382,-0.059737799986301354,-0.9307799999999999,0.915567,5982,-0.1763433306182981,0.9616955482934852,-0.07171372255993765,-0.07160613260308066,-0.0670103907744195,-0.04556166609890749,265.3086242675781,99495000,263.6853475584826,268.10411613064167,271.4410807502666,272.65608252322204
2018-11-02,2350,3714,-0.03585156249999999,-0.09358414265625001,-0.9072870000000001,0.820241,6064,-0.16907313817967046,0.9628894164762329,-0.07507840257475493,-0.07323413334775987,-0.06805249869135405,-0.046039501686542736,263.73724365234375,122634100,263.6933315729228,267.7806440952122,271.13896949152456,272.5673378578402
2018-11-05,2096,3165,-0.06471558441558443,-0.12390442632467531,-0.937948,0.89436,5261,-0.24026782754818268,0.9660382550276273,-0.06354475110204084,-0.06674136749187766,-0.06489009044903883,-0.04582435573367879,265.1922302246094,65622500,263.9239313654899,267.5889097344268,270.9057640300769,272.49395370228564
2018-11-06,5491,12363,0.17493228346456682,0.011937883259842517,-0.937125,0.900086,17854,0.8762386770815491,0.9616788583518372,-0.05193203812328956,-0.060913274843602094,-0.061877228734965053,-0.04524960708697709,266.8703308105469,60085900,264.3772235878064,267.53568166599126,270.7475117469581,272.4379972556017
2018-11-07,3478,8044,0.08208631578947372,0.07123905178947368,-0.9441510000000001,0.913061,11522,0.31483796340605785,0.964380835276742,-0.03298263967517214,-0.051124213611522404,-0.05665698243988903,-0.044090515953878084,272.583740234375,102752100,265.6397646103554,267.909611930316,270.8195207072489,272.439447434495
2018-11-08,1755,3883,-0.020314473684210528,-0.1290651075,-0.9505469999999999,0.807904,5638,-0.20684267450717508,0.9653442496430474,-0.04776455780206873,-0.05689761315881704,-0.05949651675597181,-0.0449360342777201,272.0889892578125,65584900,266.6319530176565,268.21919543605645,270.86930378766317,272.4359602884584
2018-11-09,1606,3396,-0.007499999999999995,-0.24350633854545456,-0.944299,0.762794,5002,-0.2632309963482383,0.9737882063222154,-0.07787867791643578,-0.07072048170597538,-0.06671258819869663,-0.046911858200782135,269.4311828613281,98812600,267.0626037628367,268.3089722823729,270.8129068885912,272.40606200560137
2018-11-12,2076,4078,0.044001408450704216,-0.13122685915492954,-0.931191,0.9019809999999999,6154,-0.1610936586738596,0.9640898425795006,-0.08322798618952372,-0.07502825329341613,-0.06954505966668596,-0.04824165298621963,264.39678955078125,99673600,266.65247849944353,268.01918096892166,270.56129444397124,272.3263677523196
2018-11-13,3841,12712,-0.01172151898734177,-0.11350365911392404,-0.897314,0.9081229999999999,16553,0.7608908677808836,0.9398197295539286,-0.08788578202404684,-0.07787828335419449,-0.0712689263116757,-0.04889102618152017,263.9020690917969,98176600,266.2293385905748,267.71420971876427,270.30014835172915,272.24254388505074
2018-11-14,1782,2862,0.045030555555555546,-0.13195523333333334,-0.948809,0.8980819999999999,4644,-0.29497159260468586,0.9681045970778605,-0.09466569761009092,-0.08188398335264922,-0.0736487814889956,-0.049717535705418814,262.09783935546875,125335900,265.5937233236354,267.29818228444606,269.97848917540523,272.1416015514231
2018-11-15,1283,2273,-0.06952857142857143,-0.12594176285714287,-0.931112,0.9040219999999999,3556,-0.3914346337415991,0.9704468468055255,-0.09947739995579122,-0.0851475225752043,-0.07569948664068765,-0.05047598572682901,264.8332824707031,135101400,265.4767324231843,267.1155971130577,269.77671636345616,272.0688819585801
2018-11-16,1646,3165,0.015133870967741938,-0.11157197258064513,-0.9521069999999999,0.810163,4811,-0.2801652250772369,0.9663742635839411,-0.10133810343653797,-0.087104889242274,-0.0771062507951958,-0.05108390599403116,265.5220031738281,126668000,265.48369715405255,266.99755311755916,269.6098648658237,272.003738886095
2018-11-19,1772,2942,-0.07905833333333334,-0.24897090881944445,-0.95265,0.849979,4714,-0.28876533076683303,0.9755481804359349,-0.11099907830086676,-0.0938380584420787,-0.0816530657507013,-0.05298297475514794,261.0308532714844,103061700,264.79864424904207,266.5555753511833,269.27343303859465,271.8945559446561
2018-11-20,2747,3823,-0.014027027027027019,-0.3181184702702703,-0.9420930000000001,0.8568530000000001,6570,-0.12421073118033397,0.9682379499626934,-0.14286360014231345,-0.110451422281204,-0.09092621886911577,-0.05562113888962677,256.2001647949219,136021300,263.4758012561005,265.7885079025713,268.7607558525683,271.73839284863885
2018-11-21,1562,2614,-0.03172424242424243,-0.1512222713636364,-0.941298,0.756649,4176,-0.3364648860349022,0.9708042297095235,-0.14414954956097853,-0.113471485176199,-0.09329076994733226,-0.056572393939119406,257.07318115234375,75563700,262.49078277859945,265.1429281432952,268.30241958981446,271.5924703441981
2018-11-23,1264,2230,0.02453090909090908,-0.22745317381818178,-0.9533159999999999,0.701703,3494,-0.3969316085122688,0.9796997361719026,-0.1424414343749034,-0.11636634937829614,-0.09626453047325022,-0.05803632940023097,255.35626220703125,42807900,261.3931642291274,264.4179899257942,267.7947271434308,271.43091603437557
2018-11-26,2526,5367,-0.08129863013698631,-0.13641280363013694,-0.9454959999999999,0.882677,7893,-0.00691238244491467,0.9595301814718628,-0.12451998895392302,-0.11184276945868753,-0.0959377481048352,-0.059055553287640276,259.47882080078125,79981400,261.0986498555357,264.0521255461636,267.4686131692093,271.3119897136433
2018-11-27,1658,3200,0.012311111111111122,-0.1320748141111111,-0.947283,0.886698,4858,-0.27599816355753565,0.9675468238551769,-0.12568226974733657,-0.11334143943294112,-0.09735488794821857,-0.05978211309682905,260.351806640625,75502400,260.9837508993956,263.77802784945703,267.18952271710793,271.2029331656531
2018-11-28,2708,5256,0.03812247191011236,-0.041677591123595537,-0.9250290000000001,0.8894639999999999,7964,-0.0006174597236638992,0.9593231130305988,-0.11275847303599179,-0.10803300622484144,-0.0951714645433314,-0.059601968599582944,266.3464660644531,127629600,261.8087840017122,263.96828253204933,267.1564616719058,271.15461010991976
2018-11-29,1647,2695,0.01362168674698796,-0.11975439436144578,-0.9366540000000001,0.87984,4342,-0.3217471793908511,0.9680160070626488,-0.11383476862452317,-0.10890125719792325,-0.09613550100678687,-0.06020050019920348,265.7644958496094,82346400,262.4173550552348,264.1013353703871,267.1018747769138,271.1009771322053
2018-11-30,1546,2571,0.007996610169491509,-0.19076705476271189,-0.9368219999999999,0.863524,4117,-0.3416958781553782,0.9740333599050186,-0.1256705049534753,-0.11496539035087056,-0.09984654233054864,-0.06149966989635282,267.3844299316406,98204200,263.1815204208357,264.3445275601096,267.11295537121686,271.06399656304546
2018-12-03,1391,2517,0.09460684931506852,-0.00241054109589041,-0.8999799999999999,0.867244,3908,-0.36022600278553896,0.9595133402012584,-0.07572873539815306,-0.09117543195097857,-0.08853701018344232,-0.059684280753591196,270.92498779296875,103176300,264.37282309347154,264.83196905883995,267.26244683873654,271.0626133912039
2018-12-04,2212,3643,-0.025123170731707316,-0.15540307000000003,-0.925047,0.7861560000000001,5855,-0.18760326280983117,0.9658991583643051,-0.08798632533689874,-0.09593303476942461,-0.09115920860762106,-0.06063670651723706,262.1463623046875,177986000,264.0302906644278,264.633035225199,267.0618160726954,270.97389447492014
2018-12-06,1797,3182,-0.0063274725274725385,-0.13580750296703298,-0.904719,0.9117569999999999,4979,-0.26527019666638996,0.9674504865450037,-0.08506765126318955,-0.09292762019160712,-0.08981641380143618,-0.06087647824264946,261.7486267089844,204185400,263.6792654405134,264.41937533510907,266.8534557054911,270.88210076580634
2018-12-07,2183,3961,-0.016363529411764707,-0.1600424131764706,-0.936506,0.7974479999999999,6144,-0.1619802675078386,0.9651698587336128,-0.09660223001907894,-0.09789908633863403,-0.09257037456124145,-0.061863203963384,255.66665649414062,161018900,262.44655637184064,263.7710257913336,266.41475769720284,270.7307033103669
2018-12-10,1928,4076,-0.10739871794871791,-0.22708090115384613,-0.924216,0.699017,6004,-0.17439279118354434,0.9682577140434565,-0.09838386637939243,-0.09713237456683957,-0.09243293933274203,-0.06266744462252212,256.1517028808594,151445900,261.47811737322814,263.2066315016689,266.012284959307,270.58563862947625
2018-12-11,3656,7877,-0.08882325581395349,-0.1880411140697675,-0.948326,0.8446319999999999,11533,0.31581323312343473,0.9459103073793402,-0.1121772891009886,-0.10386635527076016,-0.09618227951850775,-0.06391494382100217,256.2098388671875,121504400,260.6676129876834,262.6883505657814,265.6278753086357,270.44259584577185
2018-12-12,2042,3955,0.03271772151898735,-0.09980385721518986,-0.856187,0.8949530000000001,5997,-0.17501341736732964,0.9632606685261258,-0.11027368419548111,-0.10356542948886606,-0.0963243021732796,-0.06427204743686474,257.5,97976700,260.1802879126552,262.3040283016494,265.3091351004539,270.31381379755527
2018-12-13,1783,3892,0.011028915662650596,-0.04405205277108433,-0.941752,0.926766,5675,-0.20356222182145284,0.9613417747630127,-0.10008574089942007,-0.09915703121347483,-0.09427441003986019,-0.06407085346009081,257.4126892089844,96662700,259.75450349670587,261.9417068873779,264.9994705556904,270.18544439866406
2018-12-14,1686,2664,0.013172151898734165,-0.14456304708860757,-0.938659,0.907927,4350,-0.3210378923236679,0.9697949059315022,-0.1069284033900643,-0.10252043979681799,-0.09624651345353656,-0.06487177080962829,252.6596221923828,116961100,258.66298329604075,261.254145058119,264.5155549335999,270.0110581080543
2018-12-17,2206,4050,-0.034665277777777795,-0.1144141154444444,-0.9247780000000001,0.909076,6256,-0.152050248567274,0.9632447931638147,-0.0885448135380236,-0.09299406009042406,-0.09154371252687968,-0.06453029136987218,247.70286560058594,165492300,256.9768113428938,260.2503465797832,263.85623378328563,269.7890860433034
2018-12-18,1506,2700,-0.005082926829268297,-0.10778023939024393,-0.930738,0.8573860000000001,4206,-0.3338050595329653,0.9674396288564122,-0.09150410982298057,-0.09408933263115146,-0.09218043907054103,-0.06496063911136843,247.43124389648438,134515100,255.50826250498469,259.30078341805734,263.21211653282285,269.5666199522903
2018-12-19,6504,23457,-0.0838619047619048,-0.13771902107142853,-0.941367,0.885539,29961,1.9496559923799024,0.8986994918314235,-0.09861409616889563,-0.09732116140450531,-0.09396626581567388,-0.06568460311097102,243.7257537841797,214992800,253.69556885563006,258.1470775192516,262.44794544464077,269.30949690584146
2018-12-20,2850,4610,-0.03794999999999998,-0.13294303678571434,-0.946408,0.9056200000000001,7460,-0.04530254495620459,0.9606769826948339,-0.10389547164840619,-0.09995981884015041,-0.09549476663802842,-0.06635384125698836,239.75843811035156,252053400,251.55139489481797,256.78495608155526,261.5581608432961,269.01545651981667
2018-12-21,3459,8981,-0.0056830985915493,-0.1960771622535212,-0.8780680000000001,0.557945,12440,0.3962286543653284,0.941777640894409,-0.11807727020303926,-0.10707962205595567,-0.09943917430922421,-0.0676446205703867,234.84588623046875,255345600,248.98131663876424,255.1598397962896,260.5106206624009,268.67546079554455
2018-12-24,3040,5481,-0.19481428571428577,-0.2779239524464286,-0.9371120000000001,0.544305,8521,0.04876665232896539,0.9562574735397841,-0.12187724854612483,-0.10979471284392209,-0.1014518274028951,-0.06903872017604874,228.64056396484375,147311600,245.8519700735457,253.19544899396027,259.26081451739867,268.2771036131495
2018-12-26,2194,4723,0.15116938775510205,0.055648659020408144,-0.8798379999999999,0.693142,6917,-0.0934454046412633,0.9581433224666299,-0.07941092600917452,-0.0903837711988829,-0.09167433788965659,-0.06717174037335828,240.19259643554688,218485400,244.98129720616126,252.2322747303741,258.51304125928687,267.99765578053655
2018-12-27,1823,3667,0.05952615384615385,-0.058106201999999996,-0.9027229999999999,0.8335030000000001,5490,-0.219964485250064,0.9622028186265116,-0.0761332761616092,-0.0879928401471138,-0.09035794040378771,-0.06708153601143432,242.0366668701172,186267300,244.52827715446216,251.4770445185032,257.8669089302998,267.7393374829204
2018-12-28,1545,3377,-0.07795892857142857,-0.13720856017857144,-0.92706,0.8469530000000001,4922,-0.27032386702007016,0.9676909364865622,-0.08552947370268031,-0.09163844903833289,-0.09219521961064198,-0.06777931734643072,241.7244415283203,153100200,244.09691782736343,250.75462948219337,257.2338709929673,267.480482796805
2018-12-31,1333,2455,-0.0288450980392157,-0.10200972294117651,-0.9443940000000001,0.865258,3788,-0.3708653087932867,0.9678582519882272,-0.06512570769518175,-0.07918419451159203,-0.08518817258506228,-0.06664660190773719,243.84164428710938,144299400,244.05764497501664,250.24255650477974,256.70868563195324,267.24527047332543
2019-01-02,2209,4885,-0.04715675675675677,-0.1409985566216216,-0.946932,0.920694,7094,-0.07775242827983532,0.9617923132896561,-0.07232103686139318,-0.0804397721733191,-0.08532498797183105,-0.06703260914816482,244.09532165527344,126925200,244.06344138736384,249.7872057751867,256.2140439073776,267.0149227238921
2019-01-03,1995,3744,-0.06937848101265823,-0.22166311506329112,-0.95096,0.80393,5739,-0.19788792528398735,0.9692201729305967,-0.09529674120014672,-0.09090076053553925,-0.090671581191104,-0.0685712211473203,238.27053833007812,144140700,243.1722255323968,248.93411929777125,255.5103770219933,266.7289089488293
2019-01-04,2524,5838,0.07869864864864866,-0.04482261632432431,-0.8758469999999999,0.809894,8362,0.03466957186869958,0.9589664754375337,-0.08753149121925097,-0.08748756466804185,-0.08887358256887735,-0.06833491662171835,246.25155639648438,142628800,243.64596874225643,248.73541093471297,255.1472860170714,266.5251541970647
2019-01-07,1994,4070,0.05230632911392405,0.04194840753164557,-0.929292,0.922275,6064,-0.16907313817967046,0.9577161296234092,-0.03887067711237254,-0.062101503781653064,-0.07480361330633596,-0.06526761807594009,248.19317626953125,103139100,244.34553913106794,248.69524540395878,254.87457583089335,266.34274645649225
2019-01-08,3658,14493,0.014889655172413786,-0.0065879251724138,-0.9556540000000001,0.8984489999999999,18151,0.9025709594507249,0.9579749143597309,-0.03390409989084042,-0.05798938684763534,-0.07212848828147628,-0.06468374053461147,250.52503967285156,102512600,245.29623152211155,248.83078572017305,254.70400578547995,266.1853563392421
2019-01-09,1513,2697,0.13944492753623186,0.0016493192753623172,-0.926991,0.8823979999999999,4210,-0.3334504159993737,0.9591931424999717,-0.02843434309604,-0.053571704912598474,-0.06923524092630613,-0.06402371008874108,251.6958770751953,95006600,246.28079237643212,249.04301470943398,254.5860399537041,266.04118241621677
2019-01-10,1738,3142,0.08818974358974363,-0.02395138915384614,-0.945641,0.863576,4880,-0.2740476241227819,0.9607991561190432,-0.027744657874164025,-0.051377607448987186,-0.06745940360189594,-0.06362498052719984,252.58372497558594,96823900,247.25047431476347,249.30528954396374,254.50751779769945,265.9072773670563
2019-01-11,1809,3639,0.02602394366197183,-0.11900026605633802,-0.9521799999999999,0.802261,5448,-0.22368824235277573,0.9653268182832772,-0.0417839822098831,-0.05638669327175391,-0.06948061389422701,-0.06417597839316141,252.6813201904297,73858100,248.08598906486594,249.55536588814638,254.43590220525752,265.7756758031098
2019-01-14,2166,3945,-0.0016419642857142928,-0.13012139553571428,-0.9414790000000001,0.8494079999999999,6111,-0.16490607665996923,0.9641616331196184,-0.038833359912804816,-0.05094678965521795,-0.06482148197699854,-0.06307463067139037,251.1397247314453,70908200,248.555794552032,249.6727258024648,254.30664034353939,265.6300444491629
2019-01-15,3014,5442,0.031341592920353996,-0.10386208424778762,-0.9299799999999999,0.903587,8456,0.043003694908102005,0.9583089536249966,-0.04883777904126371,-0.054866441106519406,-0.06635248598761773,-0.06348047598060826,254.01800537109375,85208300,249.3961346780415,249.994598363104,254.29532132501214,265.5145017717692
2019-01-16,3282,6701,0.0029654205607476647,-0.06910618891588784,-0.951117,0.8847379999999999,9983,0.17838886385669253,0.9565341762879168,-0.05195599594505204,-0.0559212372405467,-0.06646047433774596,-0.06353645322374538,254.6326446533203,77636700,250.20175159731517,250.33815734756445,254.30854969082816,265.406224586511
2019-01-17,1982,4032,-0.06415631067961167,-0.21156748126213604,-0.952709,0.8439620000000001,6014,-0.17350618234956536,0.9676045869500285,-0.07651160907075727,-0.06745058864955332,-0.07215094519752596,-0.06500939877636619,256.56451416015625,96118400,251.18063814544456,250.799368963312,254.3970188857038,265.3182473683383
2019-01-18,1697,3233,0.028286486486486493,-0.18664232202702702,-0.9479799999999999,0.896228,4930,-0.269614579952887,0.9706779181698361,-0.09345479567941414,-0.0762796059367736,-0.07664080311240837,-0.06621967661965635,259.9793701171875,127900300,252.5342892180204,251.47936904878424,254.61593462027182,265.26512421161044
2019-01-22,2872,5574,-0.10038190476190477,-0.17066142314285707,-0.9481930000000001,0.905027,8446,0.042117086074123025,0.9576945891304792,-0.07906229155039347,-0.0716851480442976,-0.07373472879415209,-0.06579732482479758,256.4669189453125,115531200,253.13930917606532,251.8488171892678,254.68852224086166,265.1775798806025
2019-01-23,3185,6018,0.06505546218487393,-0.11062797285714289,-0.951202,0.9215209999999999,9203,0.10923337480633195,0.9565891507565654,-0.08391855021297032,-0.07456980173413799,-0.07518152267897527,-0.06624340092462191,257.0035705566406,86030300,253.73381092692307,252.23065077203617,254.7793084493236,265.0962464544934
2019-01-24,3674,6413,-0.02138272727272728,-0.1583643562727272,-0.951219,0.890184,10087,0.18760959573007394,0.9526098010521376,-0.0953717511452406,-0.08077680577403348,-0.0784435945846126,-0.06716002734599609,257.14013671875,59204100,254.2578610487426,252.59431639771867,254.8718899500854,265.017081183491
2019-01-25,1540,2947,-0.06504050632911394,-0.12452746088607589,-0.9312159999999999,0.863909,4487,-0.30889135129815587,0.9680012913170205,-0.09985724495152296,-0.08401759504159217,-0.08025080502780724,-0.06773084758022574,259.31591796875,96883400,255.03602365182067,253.09221281038765,255.0461655586605,264.96035319130453
2019-01-28,3393,5387,-0.08600470588235296,-0.17904595858823522,-0.938392,0.835708,8780,0.07172982112902102,0.9564178733945532,-0.09501376574201426,-0.08351484927588876,-0.0801218706055342,-0.0680079096536767,257.3450927734375,85613700,255.39126505514633,253.40724095579876,255.13631956708312,264.88457945580336
2019-01-29,2122,4762,0.09180229885057473,-0.0542163273563218,-0.954039,0.915256,6884,-0.09637121379339395,0.9604968787972078,-0.08873723675960003,-0.08134458839295787,-0.07910596694870235,-0.06787067997907616,257.0035705566406,66136300,255.63931205537622,253.67363574104633,255.20954509608538,264.8061614568067
2019-01-30,2740,6110,0.03323863636363635,-0.06292078511363637,-0.9290709999999999,0.881107,8850,0.07793608296687389,0.9582102180545611,-0.08476547496791331,-0.07997986222411925,-0.07847125393556252,-0.06782142729384791,261.0721435546875,92473700,256.4751322860395,254.2216733568716,255.43945091799137,264.76900704982046
2019-01-31,1673,3661,0.10792560975609758,-0.07247217182926831,-0.926156,0.9073610000000001,5334,-0.23379558306013612,0.9631425188217714,-0.08287419756196793,-0.07942373700968584,-0.07823599581374706,-0.06786770335887697,263.364990234375,104012100,257.5351104319373,254.8989560885385,255.75025638137896,264.75503673324886
2019-02-01,3057,6841,0.16691351351351352,-0.08310931593243241,-0.9126139999999999,0.8488530000000001,9898,0.17085268876787119,0.9561116255091754,-0.08291036961896246,-0.07969674285581521,-0.07842710640663669,-0.06801936119542977,263.4917907714844,85782500,258.45152279186766,255.53546236134932,256.0538459653047,264.742467121689
2019-02-04,2025,4338,0.07215000000000002,-0.04733805205128205,-0.9182100000000001,0.920891,6363,-0.1425635340436989,0.9608408899486263,-0.06535716322249822,-0.07139822219973647,-0.07407328075452654,-0.06720136956214134,265.3456115722656,60744800,259.5121518350058,256.26214008067643,256.41822893028353,264.7484685590082
2019-02-05,1660,3322,0.14099302325581398,-0.06523579848837215,-0.9506020000000001,0.922258,4982,-0.2650042140161963,0.9632202003312317,-0.06533849172494036,-0.07094174636926504,-0.0737267128225205,-0.06718181164100931,266.4578552246094,79552800,260.5807215872525,257.0173782394863,256.81193976535513,264.7654773815515
2019-02-06,1846,4456,0.010732926829268295,-0.009826087195121954,-0.9106489999999999,0.917391,6302,-0.14797184793097068,0.9596455557559177,-0.05679812179727599,-0.0664146605045137,-0.07122080593517154,-0.06661110791517959,266.1065979003906,58347800,261.4308564046584,257.69065376992364,257.17643616280753,264.778821864326
2019-02-07,1761,3167,-0.0011321428571428593,-0.06660612595238094,-0.950559,0.927803,4928,-0.2697919017196828,0.9633741763241588,-0.05830704551344598,-0.06642884313028163,-0.07103983809270917,-0.06661105834341045,263.5699157714844,95482000,261.7599424610932,258.12615465892816,257.4271608533439,264.7667929479793
2019-02-08,1395,2851,0.009684615384615382,-0.0645266767692308,-0.845453,0.9047870000000001,4246,-0.3302586241970494,0.9641283746557916,-0.0592639118604898,-0.06628794191835194,-0.07078442000159237,-0.06659031822824449,263.891845703125,75788900,262.08792757525197,258.5532428844242,257.68067790627646,264.7580870052444
2019-02-11,2756,6746,0.04865217391304347,-0.039439452663043474,-0.942117,0.899603,9502,0.1357429789423035,0.9581086642867259,-0.04506560660313846,-0.05733382617608245,-0.06534813224138643,-0.06529045405123433,264.0382080078125,68021400,262.38797071872284,258.9595365972678,257.92999281221904,264.7509240301456
2019-02-12,1611,3323,0.0058767441860465095,-0.04546549639534883,-0.95014,0.906701,4934,-0.2692599364192954,0.9620810739777116,-0.04512712810963236,-0.056454690636768855,-0.06456842103173789,-0.06509319079097677,267.43359375,72270200,263.1642204158424,259.5872445345072,258.3026830450732,264.77761726118894
2019-02-13,2057,4817,0.11501595744680852,-0.030204990638297863,-0.904013,0.8996290000000001,6874,-0.09725782262737293,0.9599805140436783,-0.04283141465250397,-0.05451026841465989,-0.0632208355261128,-0.06474604452080085,268.3018798828125,65277200,263.95462956460705,260.2327730788261,258.6948084112591,264.81268455095636
2019-02-14,3861,6594,0.10112375000000003,-0.099072437625,-0.9508719999999999,0.897401,10455,0.22023680082050048,0.9543913410517183,-0.05148387972519567,-0.057811169837648044,-0.06462678070646131,-0.06508760067109139,267.7067565917969,83234400,264.5318798764824,260.78640148719427,259.0482181438292,264.8414812876812
2019-02-15,1683,3458,0.09524177215189875,-0.11229211759493672,-0.933357,0.8987860000000001,5141,-0.2509071335559305,0.9656780867995873,-0.06083899324361737,-0.061846795597447206,-0.06649600960404858,-0.0655572973569008,270.6240234375,97088700,265.4691327320236,261.5151142242539,259.5021712926006,264.8990190205152
2019-02-19,1655,3633,0.09874096385542172,-0.034260974698795174,-0.918358,0.8693350000000001,5288,-0.23787398369643944,0.9611572065435375,-0.034175307428039384,-0.04666571271071236,-0.057239190284264815,-0.06311850047438843,271.0923767089844,59120800,266.33424719001755,262.2245410749747,259.95668915206664,264.9606444701517
